joystick value y, joystick twist, right encoder, left encoder, 
, , rpm, rpm, 
-0.1328125, 0.0, 1.0, -1.0, 
-0.1171875, 0.0, 2.0, -1.0, 
-0.1171875, 0.0, 3.0, -1.0, 
-0.1171875, 0.0, 4.0, -1.0, 
-0.1171875, 0.0, 5.0, -1.0, 
-0.1171875, 0.0, 6.0, -1.0, 
-0.1171875, 0.0, 7.0, -1.0, 
-0.1171875, 0.0, 8.0, -1.0, 
-0.1171875, 0.0, 9.0, -1.0, 
-0.1171875, 0.0, 10.0, -1.0, 
-0.1171875, 0.0, 11.0, -1.0, 
-0.1171875, 0.0, 12.0, -1.0, 
-0.1171875, 0.0, 13.0, -1.0, 
-0.1171875, 0.0, 14.0, -1.0, 
-0.1171875, 0.0, 15.0, -1.0, 
-0.1171875, 0.0, 16.0, -1.0, 
-0.1171875, 0.0, 17.0, -1.0, 
-0.1171875, 0.0, 18.0, -1.0, 
-0.1171875, 0.0, 19.0, -1.0, 
-0.1484375, 0.0, 20.0, -1.0, 
-0.1484375, 0.0, 21.0, -1.0, 
-0.1484375, 0.0, 22.0, -1.0, 
-0.1484375, 0.0, 23.0, -1.0, 
-0.1484375, 0.0, 24.0, -1.0, 
-0.1484375, 0.0, 25.0, -1.0, 
-0.1484375, 0.0, 26.0, -1.0, 
-0.1484375, 0.0, 27.0, -1.0, 
-0.1484375, 0.0, 28.0, -1.0, 
-0.1484375, 0.0, 29.0, -1.0, 
-0.1484375, 0.0, 30.0, -1.0, 
-0.1484375, 0.0, 31.0, -1.0, 
-0.1484375, 0.0, 32.0, -1.0, 
-0.1484375, -0.0078125, 33.0, -1.0, 
-0.1484375, -0.0078125, 34.0, -1.0, 
-0.1640625, -0.0234375, 35.0, -1.0, 
-0.1640625, -0.0234375, 36.0, -1.0, 
-0.1640625, -0.0234375, 37.0, -1.0, 
-0.1640625, -0.0234375, 38.0, -1.0, 
-0.1796875, -0.0234375, 39.0, -1.0, 
-0.1796875, -0.0234375, 40.0, -1.0, 
-0.1796875, -0.0234375, 41.0, -1.0, 
-0.1796875, -0.0234375, 42.0, -1.0, 
-0.1796875, -0.0234375, 43.0, -1.0, 
-0.1796875, -0.0234375, 44.0, -1.0, 
-0.1796875, -0.0234375, 45.0, -1.0, 
-0.2109375, -0.0234375, 46.0, -1.0, 
-0.2109375, -0.0390625, 47.0, -1.0, 
-0.2421875, -0.0390625, 48.0, -1.0, 
-0.2421875, -0.0390625, 49.0, -1.0, 
-0.2421875, -0.0390625, 50.0, -1.0, 
-0.2421875, -0.0390625, 51.0, -1.0, 
-0.2421875, -0.0390625, 52.0, -1.0, 
-0.2421875, -0.0390625, 53.0, -1.0, 
-0.2421875, -0.0390625, 54.0, -1.0, 
-0.2578125, -0.0390625, 55.0, -1.0, 
-0.2578125, -0.0390625, 56.0, -1.0, 
-0.2890625, -0.0703125, 57.0, -1.0, 
-0.2890625, -0.0859375, 58.0, -1.0, 
-0.2890625, -0.0859375, 59.0, -1.0, 
-0.2890625, -0.0859375, 60.0, -1.0, 
-0.2890625, -0.0859375, 61.0, -1.0, 
-0.2890625, -0.0859375, 62.0, -1.0, 
-0.2890625, -0.0859375, 63.0, -1.0, 
-0.2890625, -0.1171875, 64.0, -1.0, 
-0.2890625, -0.2109375, 65.0, -1.0, 
-0.2890625, -0.28125, 66.0, -1.0, 
-0.2890625, -0.28125, 67.0, -1.0, 
-0.2890625, -0.28125, 68.0, -1.0, 
-0.2890625, -0.28125, 69.0, -1.0, 
-0.2890625, -0.28125, 70.0, -1.0, 
-0.2890625, -0.28125, 71.0, -1.0, 
-0.2890625, -0.296875, 72.0, -1.0, 
-0.2890625, -0.296875, 73.0, -1.0, 
-0.2890625, -0.296875, 74.0, -1.0, 
-0.2890625, -0.296875, 75.0, -1.0, 
-0.2890625, -0.296875, 76.0, -1.0, 
-0.2890625, -0.296875, 77.0, -1.0, 
-0.2890625, -0.296875, 78.0, -1.0, 
-0.2890625, -0.296875, 79.0, -1.0, 
-0.2890625, -0.296875, 80.0, -1.0, 
-0.2890625, -0.1640625, 81.0, -1.0, 
-0.2890625, -0.0703125, 82.0, -1.0, 
-0.2890625, -0.0078125, 83.0, -1.0, 
-0.2890625, 0.0, 84.0, -1.0, 
-0.2890625, 0.0, 85.0, -1.0, 
-0.2890625, 0.0, 86.0, -1.0, 
-0.2890625, 0.0, 87.0, -1.0, 
-0.2890625, 0.0, 88.0, -1.0, 
-0.2890625, 0.0, 89.0, -1.0, 
-0.2890625, 0.0, 90.0, -1.0, 
-0.2890625, 0.0, 91.0, -1.0, 
-0.2890625, 0.0, 92.0, -1.0, 
-0.2890625, 0.0, 93.0, -1.0, 
-0.2890625, 0.0, 94.0, -1.0, 
-0.2890625, 0.0, 95.0, -1.0, 
-0.2890625, 0.0, 96.0, -1.0, 
-0.2890625, 0.0, 97.0, -1.0, 
-0.2890625, 0.0, 98.0, -1.0, 
-0.2890625, 0.0, 99.0, -1.0, 
-0.2890625, 0.0, 100.0, -1.0, 
-0.2890625, 0.0, 101.0, -1.0, 
-0.2890625, 0.0, 102.0, -1.0, 
-0.2890625, 0.0, 103.0, -1.0, 
-0.2890625, 0.0, 104.0, -1.0, 
-0.2890625, 0.0, 105.0, -1.0, 
-0.2890625, 0.0, 106.0, -1.0, 
-0.2890625, 0.0, 107.0, -1.0, 
-0.2890625, 0.0, 108.0, -1.0, 
-0.2890625, 0.0, 109.0, -1.0, 
-0.2890625, 0.0, 110.0, -1.0, 
-0.2890625, 0.0, 111.0, -1.0, 
-0.2890625, 0.0, 112.0, -1.0, 
-0.2890625, 0.0, 113.0, -1.0, 
-0.2890625, 0.0, 114.0, -1.0, 
-0.2890625, 0.0, 115.0, -1.0, 
-0.2890625, 0.0, 116.0, -1.0, 
-0.2890625, 0.0, 117.0, -1.0, 
-0.2890625, 0.0, 118.0, -1.0, 
-0.2890625, 0.0, 119.0, -1.0, 
-0.3046875, 0.0, 120.0, -1.0, 
-0.3046875, 0.0, 121.0, -1.0, 
-0.3046875, 0.0, 122.0, -1.0, 
-0.3203125, 0.0, 123.0, -1.0, 
-0.3203125, 0.0, 124.0, -1.0, 
-0.3203125, 0.0, 125.0, -1.0, 
-0.3359375, 0.0, 126.0, -1.0, 
-0.3359375, 0.0, 127.0, -1.0, 
-0.3359375, 0.0, 128.0, -1.0, 
-0.34375, 0.0, 129.0, -1.0, 
-0.3515625, 0.0, 130.0, -1.0, 
-0.3515625, 0.0, 131.0, -1.0, 
-0.3515625, 0.0, 132.0, -1.0, 
-0.3515625, 0.0, 133.0, -1.0, 
-0.3515625, 0.0, 134.0, -1.0, 
-0.3515625, 0.0, 135.0, -1.0, 
-0.3515625, 0.0, 136.0, -1.0, 
-0.3515625, 0.0, 137.0, -1.0, 
-0.3515625, 0.0, 138.0, -1.0, 
-0.3515625, 0.0, 139.0, -1.0, 
-0.3515625, 0.0, 140.0, -1.0, 
-0.3515625, 0.0, 141.0, -1.0, 
-0.3515625, 0.0, 142.0, -1.0, 
-0.3515625, 0.0, 143.0, -1.0, 
-0.3515625, 0.0, 144.0, -1.0, 
-0.3515625, 0.0, 145.0, -1.0, 
