joystick value y, joystick twist, right encoder, left encoder, 
, , rpm, rpm, 
0.04724409431219101, 0.0, 1.0, -1.0, 
0.04724409431219101, 0.0, 2.0, -1.0, 
0.06299212574958801, 0.0, 3.0, -1.0, 
0.04724409431219101, 0.0, 4.0, -1.0, 
0.04724409431219101, 0.0, 5.0, -1.0, 
0.05511811003088951, 0.0, 6.0, -1.0, 
0.07086614519357681, 0.0, 7.0, -1.0, 
0.07086614519357681, 0.0, 8.0, -1.0, 
0.07086614519357681, 0.0, 9.0, -1.0, 
0.07086614519357681, 0.0, 10.0, -1.0, 
0.07874015718698502, -0.1796875, 11.0, -1.0, 
0.08661417663097382, -0.203125, 12.0, -1.0, 
0.10236220806837082, -0.203125, 13.0, -1.0, 
0.11023622006177902, -0.203125, 14.0, -1.0, 
0.11023622006177902, -0.203125, 15.0, -1.0, 
0.10236220806837082, -0.203125, 16.0, -1.0, 
0.11023622006177902, -0.203125, 17.0, -1.0, 
0.11023622006177902, -0.203125, 18.0, -1.0, 
0.08661417663097382, -0.203125, 19.0, -1.0, 
0.11023622006177902, -0.203125, 20.0, -1.0, 
0.12598425149917603, -0.203125, 21.0, -1.0, 
0.12598425149917603, -0.203125, 22.0, -1.0, 
0.14173229038715363, -0.203125, 23.0, -1.0, 
0.14960630238056183, -0.203125, 24.0, -1.0, 
0.16535432636737823, -0.203125, 25.0, -1.0, 
0.18110236525535583, -0.2265625, 26.0, -1.0, 
0.18897637724876404, -0.2265625, 27.0, -1.0, 
0.21259842813014984, -0.2265625, 28.0, -1.0, 
0.22047244012355804, -0.2265625, 29.0, -1.0, 
0.25196850299835205, -0.203125, 30.0, -1.0, 
0.25196850299835205, -0.203125, 31.0, -1.0, 
0.29133859276771545, -0.203125, 32.0, -1.0, 
0.30708661675453186, -0.203125, 33.0, -1.0, 
0.32283464074134827, -0.203125, 34.0, -1.0, 
0.33070865273475647, -0.1796875, 35.0, -1.0, 
0.3700787425041199, -0.1015625, 36.0, -1.0, 
0.3700787425041199, -0.078125, 37.0, -1.0, 
0.3858267664909363, -0.078125, 38.0, -1.0, 
0.3858267664909363, -0.078125, 39.0, -1.0, 
0.3858267664909363, -0.078125, 40.0, -1.0, 
0.3858267664909363, -0.078125, 41.0, -1.0, 
0.4015747904777527, -0.078125, 42.0, -1.0, 
0.4094488322734833, -0.078125, 43.0, -1.0, 
0.4094488322734833, -0.078125, 44.0, -1.0, 
0.4094488322734833, -0.078125, 45.0, -1.0, 
0.4094488322734833, -0.078125, 46.0, -1.0, 
0.4173228442668915, -0.0546875, 47.0, -1.0, 
0.4094488322734833, -0.078125, 48.0, -1.0, 
0.4094488322734833, -0.0078125, 49.0, -1.0, 
0.4251968562602997, 0.0, 50.0, -1.0, 
0.4330708682537079, 0.07086614519357681, 51.0, -1.0, 
0.4094488322734833, 0.09448818862438202, 52.0, -1.0, 
0.4094488322734833, 0.11811023950576782, 53.0, -1.0, 
0.4094488322734833, 0.16535432636737823, 54.0, -1.0, 
0.4094488322734833, 0.22047244012355804, 55.0, -1.0, 
0.4094488322734833, 0.24409449100494385, 56.0, -1.0, 
0.4094488322734833, 0.26771652698516846, 57.0, -1.0, 
0.4094488322734833, 0.26771652698516846, 58.0, -1.0, 
0.4094488322734833, 0.26771652698516846, 59.0, -1.0, 
0.4094488322734833, 0.26771652698516846, 60.0, -1.0, 
0.4094488322734833, 0.26771652698516846, 61.0, -1.0, 
0.4094488322734833, 0.26771652698516846, 62.0, -1.0, 
0.4094488322734833, 0.26771652698516846, 63.0, -1.0, 
0.4094488322734833, 0.26771652698516846, 64.0, -1.0, 
0.4094488322734833, 0.26771652698516846, 65.0, -1.0, 
0.4094488322734833, 0.26771652698516846, 66.0, -1.0, 
0.4015747904777527, 0.26771652698516846, 67.0, -1.0, 
0.4094488322734833, 0.24409449100494385, 68.0, -1.0, 
0.4094488322734833, 0.22047244012355804, 69.0, -1.0, 
0.4094488322734833, 0.18897637724876404, 70.0, -1.0, 
0.4094488322734833, 0.18897637724876404, 71.0, -1.0, 
0.4094488322734833, 0.16535432636737823, 72.0, -1.0, 
0.4094488322734833, 0.16535432636737823, 73.0, -1.0, 
0.4094488322734833, 0.14173229038715363, 74.0, -1.0, 
0.4094488322734833, 0.14173229038715363, 75.0, -1.0, 
0.4094488322734833, 0.14173229038715363, 76.0, -1.0, 
0.4094488322734833, 0.14173229038715363, 77.0, -1.0, 
0.4094488322734833, 0.14173229038715363, 78.0, -1.0, 
0.4094488322734833, 0.14173229038715363, 79.0, -1.0, 
0.4094488322734833, 0.14173229038715363, 80.0, -1.0, 
0.4094488322734833, 0.09448818862438202, 81.0, -1.0, 
0.4094488322734833, 0.03937007859349251, 82.0, -1.0, 
0.4094488322734833, 0.03937007859349251, 83.0, -1.0, 
0.4094488322734833, 0.03937007859349251, 84.0, -1.0, 
0.4094488322734833, 0.015748031437397003, 85.0, -1.0, 
0.4094488322734833, 0.03937007859349251, 86.0, -1.0, 
0.4094488322734833, 0.0, 87.0, -1.0, 
0.4094488322734833, 0.0, 88.0, -1.0, 
0.4094488322734833, 0.0, 89.0, -1.0, 
0.4094488322734833, 0.0, 90.0, -1.0, 
0.4094488322734833, 0.0, 91.0, -1.0, 
0.4094488322734833, 0.0, 92.0, -1.0, 
0.4094488322734833, 0.0, 93.0, -1.0, 
0.4094488322734833, 0.0, 94.0, -1.0, 
0.4251968562602997, 0.0, 95.0, -1.0, 
0.4094488322734833, 0.0, 96.0, -1.0, 
0.4094488322734833, 0.015748031437397003, 97.0, -1.0, 
0.4330708682537079, 0.0, 98.0, -1.0, 
0.4094488322734833, 0.0, 99.0, -1.0, 
0.4251968562602997, 0.0, 100.0, -1.0, 
0.4330708682537079, 0.0, 101.0, -1.0, 
0.4330708682537079, 0.0, 102.0, -1.0, 
0.4251968562602997, 0.0, 103.0, -1.0, 
0.4330708682537079, 0.0, 104.0, -1.0, 
0.4330708682537079, 0.0, 105.0, -1.0, 
0.4330708682537079, 0.0, 106.0, -1.0, 
0.4330708682537079, 0.0, 107.0, -1.0, 
0.4173228442668915, 0.0, 108.0, -1.0, 
0.4094488322734833, 0.0, 109.0, -1.0, 
0.4094488322734833, 0.015748031437397003, 110.0, -1.0, 
0.4094488322734833, 0.0, 111.0, -1.0, 
0.4094488322734833, 0.0, 112.0, -1.0, 
0.4330708682537079, 0.0, 113.0, -1.0, 
0.4173228442668915, 0.0, 114.0, -1.0, 
0.4173228442668915, 0.0, 115.0, -1.0, 
